Lot Frontage,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Paved Drive,Pool QC,Mo Sold,SalePrice,Misc Feature_Shed,Alley_Pave,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2FmCon,Bldg Type_TwnhsE,Bldg Type_TwnhsI,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Central Air_Y,Sale Type_COD,Sale Type_New,Sale Type_WD,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_70,MS SubClass_85,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
60.0,0,0,5,6,1915,0,1,-0.25,0.0,0,0.5,0.0,2,1.0,1652,1.0,0.0,2,0,4,1,2.0,7,1,0,0,1.0,1.0,0,6,139000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
76.64615384615384,1,0,7,5,1990,1,0,2.0,0.0,0,3.0,0.0,3,1.0,2503,1.0,0.0,2,1,3,1,3.0,7,1,1,3,2.0,1.0,0,2,300000,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
75.0,0,0,8,7,1972,1,0,2.0,0.0,3,3.0,0.0,3,1.0,2704,1.0,0.0,2,1,4,1,4.5,9,1,3,3,2.0,1.0,0,7,345000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
73.0,0,0,8,5,1994,1,0,2.0,0.0,3,1.0,3.0,4,1.0,1592,0.0,0.0,2,0,3,1,3.0,7,1,1,3,2.0,1.0,0,6,228000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
76.02564102564102,1,0,7,5,2003,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1394,0.0,0.0,2,1,3,1,3.0,7,1,1,3,2.0,1.0,0,10,165500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
57.0,0,0,4,4,1925,0,0,0.0,0.0,0,0.0,0.0,1,1.0,1328,0.0,0.0,1,0,3,1,2.0,8,1,0,0,1.0,1.0,0,9,107000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
41.0,0,0,8,5,2001,1,0,4.0,0.0,2,3.0,0.0,4,1.0,1593,1.0,0.0,1,1,0,1,4.5,5,1,1,4,2.0,1.0,0,8,286000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0
60.0,0,0,4,5,1920,0,0,0.0,0.0,0,1.0,0.0,2,0.5,720,0.0,0.0,1,0,2,1,2.0,4,1,0,0,0.0,0.0,0,11,34900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0,0
66.0,1,0,5,5,1964,0,0,0.0,0.0,0,1.0,0.5,2,1.0,912,0.0,0.0,1,0,2,1,2.0,5,1,0,0,1.0,1.0,0,11,115000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
48.85,0,0,8,5,2003,1,0,2.0,0.0,3,0.0,0.0,4,1.0,1456,0.0,0.0,2,0,2,1,3.0,7,1,1,3,2.0,1.0,0,5,215000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
68.0,0,0,7,8,1915,0,1,0.0,0.0,0,0.0,0.0,1,1.0,1944,0.0,0.0,2,0,3,1,2.0,8,0,0,0,1.0,0.0,0,6,179900,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
72.05882352941177,1,0,8,5,1985,1,0,2.0,0.0,2,3.0,1.0,2,1.0,1502,1.0,0.0,1,1,1,1,3.0,4,1,0,0,2.0,1.0,0,6,212000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0
50.0,1,0,8,5,2005,1,0,2.0,0.0,0,0.0,0.0,4,1.0,2064,0.0,0.0,2,1,4,1,3.0,7,1,1,4,2.0,1.0,0,1,250000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
52.0,0,0,5,6,1928,0,0,0.0,0.0,0,0.0,0.0,4,1.0,1576,0.0,0.0,1,0,3,1,2.0,8,1,1,4,1.0,1.0,0,8,149000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
87.22564102564102,0,0,6,5,1995,0,0,2.0,0.0,0,3.0,0.0,3,1.0,1658,1.0,0.0,2,1,3,1,2.0,8,1,1,3,2.0,1.0,0,6,188000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
60.0,0,0,3,8,1930,0,1,0.0,0.0,0,0.0,0.0,4,1.0,713,0.0,0.0,1,0,2,1,3.0,5,1,0,0,1.0,0.0,0,10,99800,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
60.0,0,0,7,8,1890,0,1,0.0,0.0,0,0.0,0.0,4,1.0,2554,0.0,0.0,1,1,3,1,2.0,8,1,0,0,2.0,0.5,0,7,159500,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
67.0,1,0,7,5,2004,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1374,1.0,0.0,2,1,3,1,3.0,7,1,1,4,2.0,1.0,0,6,184500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
69.0,1,0,8,5,2007,1,0,4.0,0.0,0,0.0,0.0,4,1.0,2574,0.0,0.0,2,1,3,1,4.5,10,1,1,4,3.0,1.0,0,11,276000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
24.0,0,0,6,6,1976,0,0,2.0,0.0,0,2.0,0.0,2,1.0,1548,1.0,0.0,2,1,3,1,3.0,7,1,1,3,2.0,1.0,0,7,155000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
83.0,1,1,5,5,1969,0,0,0.0,0.0,0,1.0,0.0,4,1.0,1404,0.0,0.0,2,0,3,1,2.0,7,1,1,1,2.0,1.0,0,3,160000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
85.0,0,0,5,6,1964,0,0,0.0,0.0,0,2.0,0.0,3,1.0,1440,0.0,0.0,1,1,4,1,2.0,7,1,1,1,2.0,1.0,0,7,157500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
76.0,0,1,8,5,1994,1,1,2.0,1.0,3,3.0,0.5,4,1.0,1803,1.0,1.0,2,1,3,1,3.0,6,1,2,3,2.0,1.0,0,2,285000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
67.0,0,0,5,7,1900,0,0,0.0,0.0,0,2.0,0.0,3,1.0,2200,2.0,0.0,2,2,4,2,2.0,9,1,0,0,0.0,0.0,0,9,145900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
85.0,1,0,7,5,1996,1,0,2.0,0.0,2,0.0,0.0,4,1.0,2037,0.0,0.0,2,1,3,1,3.0,8,1,1,3,2.0,1.0,0,2,229000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
99.0,1,0,4,7,1946,0,0,-0.5,-0.5,0,-0.5,-0.5,2,0.5,896,0.0,0.0,1,0,2,1,2.0,4,1,0,0,1.0,1.0,0,4,79000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
60.0,0,0,4,7,1925,0,0,0.0,0.0,1,2.0,0.5,4,1.0,1281,1.0,0.0,2,0,1,1,2.0,6,-2,0,0,2.0,1.0,0,8,128500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
84.0,1,0,8,5,1998,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1976,1.0,0.0,2,1,3,1,3.0,7,1,1,5,3.0,1.0,0,2,286000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
88.0,1,0,6,5,1997,0,0,2.0,0.0,0,2.0,0.0,4,1.0,1608,0.0,0.0,2,1,3,1,2.0,7,1,1,3,2.0,1.0,0,7,189500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
75.0,0,0,5,5,1953,0,0,-0.5,-0.5,0,-0.5,-0.5,2,0.5,1210,0.0,0.0,1,1,2,1,2.0,7,1,0,0,1.0,1.0,0,8,102900,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1
53.0,0,0,5,6,1950,0,1,0.0,0.0,0,1.0,0.0,4,1.0,1612,0.0,0.0,1,1,3,1,2.0,7,1,0,0,1.0,1.0,0,3,128500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
84.79245283018868,1,0,5,6,1953,0,0,0.0,-0.25,0,0.5,0.0,4,1.0,1728,1.0,0.0,1,0,3,1,2.0,7,1,1,4,1.0,1.0,0,6,156000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
88.0,1,0,8,5,2005,1,0,2.0,1.0,3,0.0,0.0,4,1.0,2482,0.0,0.0,2,1,4,1,3.0,9,1,1,4,3.0,1.0,0,2,281213,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
313.0,1,1,7,7,1960,0,0,2.0,0.0,3,3.0,0.0,4,1.0,2069,1.0,0.0,2,0,4,1,3.0,9,1,1,4,2.0,1.0,0,11,242000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
87.19245283018869,1,0,6,5,1960,0,0,0.0,0.0,0,1.0,0.0,4,0.5,1478,1.0,0.0,2,0,3,1,2.0,6,1,2,4,2.0,1.0,0,12,157500,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
62.0,0,0,7,5,2003,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1724,0.0,0.0,2,1,3,1,3.0,8,1,1,4,2.0,1.0,0,5,196500,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
59.55324675324675,1,0,7,5,1998,0,0,2.0,0.0,1,3.0,0.0,4,1.0,1425,1.0,0.0,2,0,3,1,2.0,5,1,0,0,2.0,1.0,0,5,193000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
52.0,0,0,5,8,1939,0,1,0.0,0.0,0,1.0,0.0,4,1.0,1322,1.0,0.0,1,0,4,1,2.0,7,1,0,0,1.0,1.0,0,7,132000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
58.0,0,0,7,7,1900,0,0,0.0,0.0,0,1.0,0.0,3,1.0,1428,1.0,0.0,1,0,4,1,2.0,7,1,0,0,2.0,1.0,0,5,139900,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
73.0,0,0,6,6,1959,0,0,0.0,0.0,0,0.0,0.0,2,1.0,1194,1.0,0.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,4,148000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
86.29411764705883,0,0,8,5,2007,1,0,4.0,0.0,2,3.0,0.0,4,1.0,1818,1.0,0.0,2,1,3,1,4.5,8,1,1,4,3.0,1.0,0,8,281500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
99.0,1,0,8,5,2004,1,0,2.0,0.0,2,0.0,0.0,4,1.0,2956,0.0,0.0,2,1,5,1,4.5,11,1,1,5,3.0,1.0,0,8,342000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
140.0,0,0,6,6,1975,0,0,0.0,0.0,2,3.0,0.0,2,1.0,1210,1.0,0.0,2,0,3,1,2.0,6,1,0,0,2.0,1.0,0,5,148000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
70.0,0,0,5,4,1972,0,1,2.0,0.0,0,0.5,2.0,2,1.0,1641,0.0,0.0,2,0,4,1,2.0,5,1,1,4,2.0,1.0,0,7,140000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
69.0,0,0,5,7,1958,0,0,0.0,0.0,0,1.0,1.0,2,0.5,1053,0.0,1.0,1,1,3,1,4.5,6,1,0,0,2.0,1.0,0,7,150000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
97.0,1,0,7,5,1996,1,0,4.0,0.0,0,3.0,0.0,4,1.0,2125,1.0,0.0,2,1,4,1,3.0,12,1,2,3,2.0,1.0,0,6,279500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
35.0,0,0,6,5,2005,0,0,2.0,0.0,3,3.0,0.0,4,1.0,1072,1.0,0.0,1,0,2,1,3.0,5,1,0,0,2.0,1.0,0,5,140000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
